"Species","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Number of records","Conservation","Invasive"
"https://id.biodiversity.org.au/node/apni/2887097","Gahnia aspera","(R.Br.) Spreng.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Gahnia","Rough Saw-sedge","9427","",""
"https://id.biodiversity.org.au/node/apni/2915125","Corymbia intermedia","(R.T.Baker) K.D.Hill & L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Corymbia","Pink Bloodwood","9412","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/7622844","Eucalyptus fibrosa","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Broad-leaved Ironbark","9409","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2905909","Cyperus gracilis","R.Br.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Cyperus","Slender Sedge","9387","Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2892672","Dodonaea triquetra","J.C.Wendl.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Sapindaceae","Dodonaea","Large-leaf Hop-bush","9259","",""
"https://id.biodiversity.org.au/taxon/apni/51269390","Blechnum neohollandicum","Christenh.","species","Plantae","Charophyta","Equisetopsida","Polypodiales","Blechnaceae","Blechnum","Prickly Raspfern","9249","Tasmania : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2919810","Patersonia sericea","R.Br.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Iridaceae","Patersonia",,"9242","",""
"https://id.biodiversity.org.au/node/apni/2892579","Banksia integrifolia","L.f.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Banksia","Honeysuckle","9233","",""
"https://id.biodiversity.org.au/node/apni/2889161","Hibbertia scandens","(Willd.) Dryand.","species","Plantae","Charophyta","Equisetopsida",,"Dilleniaceae","Hibbertia","Snake Vine","9218","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2907146","Phyllanthus hirtellus","F.Muell. ex Müll.Arg.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Phyllanthaceae","Phyllanthus","Thyme Spurge","9181","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2911549","Brachyloma daphnoides","(Sm.) Benth.","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Brachyloma","Daphne Heath","9151","",""
"https://id.biodiversity.org.au/node/apni/2916134","Calotis lappulacea","Benth.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Calotis","Yellow Burr-daisy","9144","Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/5325144","Eucalyptus populnea","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Bimbil Box","9141","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2889194","Callitris endlicheri","(Parl.) F.M.Bailey","species","Plantae","Charophyta","Equisetopsida","Pinales","Cupressaceae","Callitris","Murray Pine","9122","",""
"https://id.biodiversity.org.au/node/apni/2903384","Rytidosperma racemosum","(R.Br.) Connor & Edgar","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Rytidosperma",,"9087","",""
"https://id.biodiversity.org.au/node/apni/2890656","Acacia implexa","Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","Black Wattle","9057","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2893120","Casuarina glauca","Sieber ex Spreng.","species","Plantae","Charophyta","Equisetopsida","Fagales","Casuarinaceae","Casuarina","Swamp Oak","9042","",""
"https://id.biodiversity.org.au/node/apni/2913348","Grevillea parviflora","R.Br.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Grevillea","Small Flower Grevillea","9031","",""
"https://id.biodiversity.org.au/node/apni/2919791","Geijera parviflora","Lindl.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Geijera","Dogwood","8937","South Australia : Conservation Status | Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2898738","Clematis aristata","R.Br. ex Ker Gawl.","species","Plantae","Charophyta","Equisetopsida","Ranunculales","Ranunculaceae","Clematis","Old Man's Beard","8908","South Australia : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/5323820","Eucalyptus piperita","Sm.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Flooded Gum","8898","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2886624","Ozothamnus diosmifolius","(Vent.) DC.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Ozothamnus","White Dogwood","8892","",""
"https://id.biodiversity.org.au/node/apni/2887514","Melaleuca quinquenervia","(Cav.) S.T.Blake","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","Paperbark","8860","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2918964","Echinopogon caespitosus","C.E.Hubb.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Echinopogon","Tufted Hedgehog Grass","8767","",""
"https://id.biodiversity.org.au/node/apni/2913468","Brachychiton populneus","(Schott & Endl.) R.Br.","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Brachychiton","Kurrajong","8755","",""
"https://id.biodiversity.org.au/node/apni/2897845","Eucalyptus pauciflora","Sieber ex Spreng.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Cabbage Gum","8735","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/taxon/apni/51298364","Cyanthillium cinereum","(L.) H.Rob.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Cyanthillium","Iron Weed","8731","",""
"https://id.biodiversity.org.au/node/apni/2907634","Medicago polymorpha","L.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Medicago","Burr Medic","8680","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2892135","Notelaea microcarpa","R.Br.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Oleaceae","Notelaea","Native Olive","8678","",""
"https://id.biodiversity.org.au/node/apni/7837946","Gynochthodes jasminoides","(A.Cunn.) Razafim. & B.Bremer","species","Plantae","Charophyta","Equisetopsida","Gentianales","Rubiaceae","Gynochthodes",,"8670","Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2897021","Polyscias sambucifolia","(Sieber ex DC.) Harms","species","Plantae","Charophyta","Equisetopsida","Apiales","Araliaceae","Polyscias","Elderberry Panax","8653","",""
"https://id.biodiversity.org.au/node/apni/2907367","Hypochaeris glabra","L.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Hypochaeris","Smooth Catsear","8648","",""
"https://id.biodiversity.org.au/node/apni/2903626","Panicum simile","Domin","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Panicum","Two-colour Panic","8622","Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2903789","Cissus hypoglauca","A.Gray","species","Plantae","Charophyta","Equisetopsida","Vitales","Vitaceae","Cissus","Jungle Grape","8598","",""
"https://id.biodiversity.org.au/node/apni/2908447","Empodisma minus","(Hook.f.) L.A.S.Johnson & D.F.Cutler","species","Plantae","Charophyta","Equisetopsida","Poales","Restionaceae","Empodisma","Spreading Rope Rush","8574","",""
"https://id.biodiversity.org.au/node/apni/2896169","Adiantum aethiopicum","L.","species","Plantae","Charophyta","Equisetopsida",,"Pteridaceae","Adiantum","Common Maidenhair","8564","",""
"https://id.biodiversity.org.au/taxon/apni/51294892","Blechnum cartilagineum","Sw.","species","Plantae","Charophyta","Equisetopsida","Polypodiales","Blechnaceae","Blechnum","Gristle Fern","8540","Tasmania : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2907274","Pittosporum revolutum","W.T.Aiton","species","Plantae","Charophyta","Equisetopsida","Apiales","Pittosporaceae","Pittosporum","Rough-fruit Pittosporum","8509","Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2908311","Lycium ferocissimum","Miers","species","Plantae","Charophyta","Equisetopsida","Solanales","Solanaceae","Lycium","African Box-thorn","8500","","Weeds of National Significance (WoNS) as at Feb. 2013"
"https://id.biodiversity.org.au/taxon/apni/51288875","Stephania japonica","(Thunb.) Miers","species","Plantae","Charophyta","Equisetopsida","Ranunculales","Menispermaceae","Stephania","Snake Vine","8448","",""
"https://id.biodiversity.org.au/node/apni/2891537","Monotoca scoparia","(Sm.) R.Br.","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Monotoca","Prickly Broom Heath","8443","",""
"https://id.biodiversity.org.au/node/apni/2897191","Lomatia silaifolia","(Sm.) R.Br.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Lomatia","Crinkle Bush","8436","",""
"https://id.biodiversity.org.au/node/apni/2910977","Sporobolus creber","De Nardi","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Sporobolus","Slender Rat's Tail Grass","8375","",""
"https://id.biodiversity.org.au/node/apni/2920857","Rytidosperma pallidum","(R.Br.) A.M.Humphreys & H.P.Linder","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Rytidosperma",,"8371","",""
"https://id.biodiversity.org.au/node/apni/2899160","Indigofera australis","Willd.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Indigofera","Australian Indigo","8340","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2920938","Gonocarpus teucrioides","DC.","species","Plantae","Charophyta","Equisetopsida","Saxifragales","Haloragaceae","Gonocarpus","Germander Raspwort","8298","",""
"https://id.biodiversity.org.au/node/apni/2905370","Dampiera stricta","(Sm.) R.Br.","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Dampiera","Blue Dampiera","8279","",""
"https://id.biodiversity.org.au/node/apni/6933072","Lomandra obliqua","(Thunb.) J.F.Macbr.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Asparagaceae","Lomandra",,"8263","",""
"https://id.biodiversity.org.au/node/apni/2905966","Synoum glandulosum","(Sm.) A.Juss.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Meliaceae","Synoum","Red Sycamore","8242","",""
"https://id.biodiversity.org.au/node/apni/2901867","Rubus parvifolius","L.","species","Plantae","Charophyta","Equisetopsida","Rosales","Rosaceae","Rubus","Native Raspberry","8240","",""
"https://id.biodiversity.org.au/node/apni/2899347","Einadia hastata","(R.Br.) A.J.Scott","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Einadia","Berry Saltbush","8236","",""
"https://id.biodiversity.org.au/node/apni/5270850","Eucalyptus globoidea","Blakely","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","White Stringybark","8223","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2903496","Acacia melanoxylon","R.Br.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","Black Wattle","8222","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/taxon/apni/51285233","Senna artemisioides","(Gaudich. ex DC.) Randell","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Senna","Silver Cassia","8221","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2895182","Euchiton sphaericus","(Willd.) Holub","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Euchiton","Common Cudweed","8186","",""
"https://id.biodiversity.org.au/node/apni/2901583","Smilax glyciphylla","Sm.","species","Plantae","Charophyta","Equisetopsida","Liliales","Smilacaceae","Smilax","Sweet Sarsaparilla","8156","",""
"https://id.biodiversity.org.au/taxon/apni/51299883","Banksia ericifolia","L.f.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Banksia","Heath Leaved Banksia","8150","",""
"https://id.biodiversity.org.au/node/apni/2920609","Lambertia formosa","Sm.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Lambertia","Mountain Devil","8146","Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2906315","Lissanthe strigosa","(Sm.) R.Br.","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Lissanthe","Peach Heath","8138","",""
"https://id.biodiversity.org.au/node/apni/2909697","Trifolium repens","L.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Trifolium","White Clover","8062","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2919872","Trifolium arvense","L.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Trifolium","Haresfoot Clover","8032","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2907668","Cassytha glabella","R.Br.","species","Plantae","Charophyta","Equisetopsida","Laurales","Lauraceae","Cassytha","Smooth Cassytha","8016","",""
"https://id.biodiversity.org.au/node/apni/2912645","Calotis cuneifolia","R.Br.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Calotis","Purple Burr-daisy","7964","Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2916674","Centipeda cunninghamii","(DC.) A.Braun & Asch.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Centipeda","Erect Sneezeweed","7958","Tasmania : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2920199","Persoonia levis","(Cav.) Domin","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Persoonia","Smooth Geebung","7908","Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2920819","Sigesbeckia orientalis","L.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Sigesbeckia","Sticky Beak","7878","",""
"https://id.biodiversity.org.au/node/apni/2911551","Veronica plebeia","R.Br.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Plantaginaceae","Veronica","Trailing Speedwell","7849","Tasmania : Conservation Status",""
"https://id.biodiversity.org.au/taxon/apni/51285548","Daviesia ulicifolia","Andrews","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Daviesia","Gorse Bitter Pea","7841","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2893429","Rhodamnia rubescens","(Benth.) Miq.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Rhodamnia","Brown Malletwood","7834","Queensland : Conservation Status | EPBC Act Threatened Species | New South Wales : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2920789","Opuntia stricta","(Haw.) Haw.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Cactaceae","Opuntia","Spiny Pest Pear","7830","","Weeds of National Significance (WoNS) as at Feb. 2013 | WA State Notifiable Pests"
